Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
-----------------------------------------------
                0.00    0.00      18/36          HeapDB<double>::GetRepulsion4C_1(TBasisSet<double> const*) [4]
                0.00    0.00      18/36          HeapDB<double>::GetExchange4C_1(TBasisSet<double> const*) [302]
[234]    0.0    0.00    0.00      36         virtual thunk to BasisSetImplementation::GetStartIndex() const [234]
-----------------------------------------------
                0.00    0.00       3/35          oml::LapackSVDSolver<double>::Solve(Matrix<double> const&, int) [453]
                0.00    0.00       8/35          LASolverLapackCommon<double>::Solve(SMatrix<double> const&) const [327]
                0.00    0.00       8/35          oml::LapackEigenSolver<double>::SolveAll(Matrix<double> const&, double) [323]
                0.00    0.00      16/35          oml::LapackEigenSolver<double>::Solve(Matrix<double> const&, double, int) [322]
[235]    0.0    0.00    0.00      35         Matrix<double>::Matrix(Matrix<double> const&) [235]
-----------------------------------------------
                0.00    0.00      33/33          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >& std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::emplace_back<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [5211]
[236]    0.0    0.00    0.00      33         void std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_realloc_insert<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [236]
-----------------------------------------------
                0.00    0.00      32/32          ExactIrrepCD<double>::GetEnergy(HamiltonianTerm const*) const [239]
[237]    0.0    0.00    0.00      32         double Sum<double, Xpr<double, XprBinary<double, double, double, Ref<double, Indexable<double, SMatrix<double>, (Store)1, (Data)0, (Shape)2>, (Shape)2>, Ref<double, Indexable<double, SMatrix<double>, (Store)1, (Data)0, (Shape)2>, (Shape)2>, (Shape)2>, (Store)1, (Data)0, (Shape)2>, (Data)1>(Indexable<double, Xpr<double, XprBinary<double, double, double, Ref<double, Indexable<double, SMatrix<double>, (Store)1, (Data)0, (Shape)2>, (Shape)2>, Ref<double, Indexable<double, SMatrix<double>, (Store)1, (Data)0, (Shape)2>, (Shape)2>, (Shape)2>, (Store)1, (Data)0, (Shape)2>, (Store)1, (Data)1, (Shape)2> const&) [237]
                0.00    0.00   14880/16198       DirectMultiply<double, double, SMatrix<double>, SMatrix<double>, (Store)1, (Store)1, (Data)0, (Data)0, (Shape)2>(Indexable<double, SMatrix<double>, (Store)1, (Data)0, (Shape)2> const&, Indexable<double, SMatrix<double>, (Store)1, (Data)0, (Shape)2> const&)::{lambda(double const&, double const&)#1}::_FUN(double const&, double const&) [128]
-----------------------------------------------
                0.00    0.00       8/32          ExactVee::GetEnergy(TotalEnergy&) const [36]
                0.00    0.00       8/32          ExactVen::GetEnergy(TotalEnergy&) const [37]
                0.00    0.00       8/32          HartreeFockVxc::GetEnergy(TotalEnergy&) const [34]
                0.00    0.00       8/32          Kinetic::GetEnergy(TotalEnergy&) const [35]
[238]    0.0    0.00    0.00      32         CompositeCD::GetEnergy(HamiltonianTerm const*) const [238]
                0.00    0.00      32/32          ExactIrrepCD<double>::GetEnergy(HamiltonianTerm const*) const [239]
-----------------------------------------------
                0.00    0.00      32/32          CompositeCD::GetEnergy(HamiltonianTerm const*) const [238]
[239]    0.0    0.00    0.00      32         ExactIrrepCD<double>::GetEnergy(HamiltonianTerm const*) const [239]
                0.00    0.00      32/32          HamiltonianTermImplementation::GetCachedMatrix(BasisSet const*, Spin const&) const [240]
                0.00    0.00      32/32          double Sum<double, Xpr<double, XprBinary<double, double, double, Ref<double, Indexable<double, SMatrix<double>, (Store)1, (Data)0, (Shape)2>, (Shape)2>, Ref<double, Indexable<double, SMatrix<double>, (Store)1, (Data)0, (Shape)2>, (Shape)2>, (Shape)2>, (Store)1, (Data)0, (Shape)2>, (Data)1>(Indexable<double, Xpr<double, XprBinary<double, double, double, Ref<double, Indexable<double, SMatrix<double>, (Store)1, (Data)0, (Shape)2>, (Shape)2>, Ref<double, Indexable<double, SMatrix<double>, (Store)1, (Data)0, (Shape)2>, (Shape)2>, (Shape)2>, (Store)1, (Data)0, (Shape)2>, (Store)1, (Data)1, (Shape)2> const&) [237]
-----------------------------------------------
                0.00    0.00      32/32          ExactIrrepCD<double>::GetEnergy(HamiltonianTerm const*) const [239]
[240]    0.0    0.00    0.00      32         HamiltonianTermImplementation::GetCachedMatrix(BasisSet const*, Spin const&) const [240]
                0.00    0.00      32/11965       PMStreamableObject::~PMStreamableObject() [129]
-----------------------------------------------
                0.00    0.00      32/32          testing::internal::ValuesInIteratorRangeGenerator<int>::Iterator::Equals(testing::internal::ParamIteratorInterface<int> const&) const [242]
[241]    0.0    0.00    0.00      32         testing::internal::ValuesInIteratorRangeGenerator<int>::Iterator::BaseGenerator() const [241]
-----------------------------------------------
                0.00    0.00       8/32          testing::internal::ParameterizedTestSuiteInfo<DFTAtomTester>::RegisterTests() [497]
                0.00    0.00       8/32          testing::internal::ParameterizedTestSuiteInfo<HartreeFockAtomTester>::RegisterTests() [501]
                0.00    0.00       8/32          testing::internal::ParameterizedTestSuiteInfo<HartreeFockMoleculeTester>::RegisterTests() [503]
                0.00    0.00       8/32          testing::internal::ParameterizedTestSuiteInfo<DFTMoleculeTester>::RegisterTests() [499]
[242]    0.0    0.00    0.00      32         testing::internal::ValuesInIteratorRangeGenerator<int>::Iterator::Equals(testing::internal::ParamIteratorInterface<int> const&) const [242]
                0.00    0.00      32/32          testing::internal::ValuesInIteratorRangeGenerator<int>::Iterator::BaseGenerator() const [241]
-----------------------------------------------
                0.00    0.00       6/30          Gaussian94RFR::ReadPrimative(int, Atom const&) [350]
                0.00    0.00      24/30          Gaussian94RFR::ReadContracted(int, int, Atom const&) [351]
[243]    0.0    0.00    0.00      30         GaussianRF::GaussianRF(double, Vector3D<double> const&, int) [243]
                0.00    0.00      30/2349        UniqueID::UniqueID() [142]
                0.00    0.00      30/36          RadialFunctionImplementation::RadialFunctionImplementation(Vector3D<double> const&, int) [233]
-----------------------------------------------
                0.00    0.00      30/30          PolarizedGaussianBS::MakeBasisFunctions() [92]
[244]    0.0    0.00    0.00      30         BasisSetImplementation::Insert(BasisFunction*) [244]
                0.00    0.00       6/6           void std::vector<BasisFunction*, std::allocator<BasisFunction*> >::_M_realloc_insert<BasisFunction* const&>(__gnu_cxx::__normal_iterator<BasisFunction**, std::vector<BasisFunction*, std::allocator<BasisFunction*> > >, BasisFunction* const&) [354]
-----------------------------------------------
                0.00    0.00      15/30          ContractedGaussianRF::operator==(RadialFunction const&) const [231]
                0.00    0.00      15/30          GaussianRF::operator==(RadialFunction const&) const [248]
[245]    0.0    0.00    0.00      30         RadialFunctionImplementation::operator==(RadialFunction const&) const [245]
-----------------------------------------------
                0.00    0.00      30/30          BasisSetImplementation::~BasisSetImplementation() [439]
[246]    0.0    0.00    0.00      30         virtual thunk to PolarizedGaussianBF::~PolarizedGaussianBF() [246]
                0.00    0.00      30/2398        UniqueID::~UniqueID() [141]
                0.00    0.00      30/11965       PMStreamableObject::~PMStreamableObject() [129]
-----------------------------------------------
                0.00    0.00      26/26          Gaussian94RFR::ReadLs() [270]
[247]    0.0    0.00    0.00      26         ToNumber(char) [247]
-----------------------------------------------
                0.00    0.00      26/26          PolarizedGaussianBS::PolarizedGaussianBS(LinearAlgebraParams const&, IntegralDataBase<double>*, RadialFunctionReader*, Cluster const*, Mesh*) [93]
[248]    0.0    0.00    0.00      26         GaussianRF::operator==(RadialFunction const&) const [248]
                0.00    0.00      15/30          RadialFunctionImplementation::operator==(RadialFunction const&) const [245]
-----------------------------------------------
                0.00    0.00      24/24          ExactVnn::GetEnergy(TotalEnergy&) const [330]
[249]    0.0    0.00    0.00      24         Molecule::end() [249]
-----------------------------------------------
                0.00    0.00      24/24          ExactVnn::GetEnergy(TotalEnergy&) const [330]
[250]    0.0    0.00    0.00      24         Molecule::begin() [250]
-----------------------------------------------
                0.00    0.00      10/22          ContractedGaussianRF::GetNormalization(Polarization const&) const [90]
                0.00    0.00      12/22          PolarizedGaussianBS::PolarizedGaussianBS(LinearAlgebraParams const&, IntegralDataBase<double>*, RadialFunctionReader*, Cluster const*, Mesh*) [93]
[251]    0.0    0.00    0.00      22         BasisFunctionBlock::BasisFunctionBlock(RadialFunction*, long) [251]
-----------------------------------------------
                0.00    0.00      10/22          ContractedGaussianRF::GetNormalization(Polarization const&) const [90]
                0.00    0.00      12/22          BasisFunctionBlock::~BasisFunctionBlock() [280]
[252]    0.0    0.00    0.00      22         BasisFunctionBlock::~BasisFunctionBlock() [252]
                0.00    0.00      16/16          ContractedGaussianRF::~ContractedGaussianRF() [262]
                0.00    0.00       6/70          GaussianRF::~GaussianRF() [209]
-----------------------------------------------
                0.00    0.00       9/18          HeapDB<double>::GetRepulsion4C_1(TBasisSet<double> const*) [4]
                0.00    0.00       9/18          HeapDB<double>::GetExchange4C_1(TBasisSet<double> const*) [302]
[253]    0.0    0.00    0.00      18         TERIProxy<ERIList1>::TERIProxy(ERIList1&, int, int) [253]
-----------------------------------------------
                0.00    0.00      18/18          operator<<(std::ostream&, ElectronDumper const&) [567]
[254]    0.0    0.00    0.00      18         EnergyLevel::GetOccupation() const [254]
                0.00    0.00      23/79          ElectronContainerImplementation::GetOccupation() const [205]
-----------------------------------------------
                0.00    0.00      17/17          RNLM::RNLM(int, double, Vector3D<double> const&) [109]
[255]    0.0    0.00    0.00      17         Triangle::Triangle(int) [255]
-----------------------------------------------
                0.00    0.00      17/17          __tcf_0 [7092]
[256]    0.0    0.00    0.00      17         Triangle::~Triangle() [256]
-----------------------------------------------
                0.00    0.00       8/17          HamiltonianTermImplementation::CalculateEnergy() const [21]
                0.00    0.00       9/17          HamiltonianTermImplementation::UseChargeDensity(ChargeDensity const*) [224]
[257]    0.0    0.00    0.00      17         HartreeFockVxc::DependsOnChargeDensity() const [257]
-----------------------------------------------
                0.00    0.00       8/17          HamiltonianTermImplementation::CalculateEnergy() const [21]
                0.00    0.00       9/17          HamiltonianTermImplementation::UseChargeDensity(ChargeDensity const*) [224]
[258]    0.0    0.00    0.00      17         Kinetic::DependsOnChargeDensity() const [258]
-----------------------------------------------
                0.00    0.00       8/17          HamiltonianTermImplementation::CalculateEnergy() const [21]
                0.00    0.00       9/17          HamiltonianTermImplementation::UseChargeDensity(ChargeDensity const*) [224]
[259]    0.0    0.00    0.00      17         ExactVee::DependsOnChargeDensity() const [259]
-----------------------------------------------
                0.00    0.00       8/17          HamiltonianTermImplementation::CalculateEnergy() const [21]
                0.00    0.00       9/17          HamiltonianTermImplementation::UseChargeDensity(ChargeDensity const*) [224]
[260]    0.0    0.00    0.00      17         ExactVen::DependsOnChargeDensity() const [260]
-----------------------------------------------
                0.00    0.00      16/16          oml::LapackEigenSolver<double>::Solve(Matrix<double> const&, double, int) [322]
[261]    0.0    0.00    0.00      16         void evx<double>(char*, char*, char*, int*, double*, int*, double*, double*, int*, int*, double*, int*, double*, double*, int*, double*, int*, int*, int*, int*) [261]
-----------------------------------------------
                0.00    0.00      16/16          BasisFunctionBlock::~BasisFunctionBlock() [252]
[262]    0.0    0.00    0.00      16         ContractedGaussianRF::~ContractedGaussianRF() [262]
                0.00    0.00      64/70          GaussianRF::~GaussianRF() [209]
                0.00    0.00      16/86          RadialFunctionImplementation::~RadialFunctionImplementation() [204]
                0.00    0.00      16/11965       PMStreamableObject::~PMStreamableObject() [129]
                0.00    0.00      16/2398        UniqueID::~UniqueID() [141]
-----------------------------------------------
                0.00    0.00       1/16          LASolverCommon<double>::Truncate(Matrix<double>&, Vector<double>&, Matrix<double>&, double) [420]
                0.00    0.00       1/16          oml::LapackSVDSolver<double>::Solve(Matrix<double> const&, int) [453]
                0.00    0.00       6/16          ContractedGaussianRF::ContractedGaussianRF(Vector<double> const&, std::vector<RadialFunction*, std::allocator<RadialFunction*> >&) [352]
                0.00    0.00       8/16          oml::LapackEigenSolver<double>::Solve(Matrix<double> const&, double, int) [322]
[263]    0.0    0.00    0.00      16         cow_array<double>::COW() [263]
-----------------------------------------------
                0.00    0.00       1/15          oml::LapackSVDSolver<double>::Solve(Matrix<double> const&, int) [453]
                0.00    0.00       6/15          Gaussian94RFR::ReadContracted(int, int, Atom const&) [351]
                0.00    0.00       8/15          oml::LapackEigenSolver<double>::Solve(Matrix<double> const&, double, int) [322]
[264]    0.0    0.00    0.00      15         Matrix<double>::Matrix(unsigned long, unsigned long) [264]
-----------------------------------------------
                0.00    0.00      15/15          testing::internal::RangeGenerator<int, int>::Iterator::Equals(testing::internal::ParamIteratorInterface<int> const&) const [266]
[265]    0.0    0.00    0.00      15         testing::internal::RangeGenerator<int, int>::Iterator::BaseGenerator() const [265]
-----------------------------------------------
                0.00    0.00      15/15          testing::internal::ParameterizedTestSuiteInfo<SemiHartreeFockAtomTester>::RegisterTests() [505]
[266]    0.0    0.00    0.00      15         testing::internal::RangeGenerator<int, int>::Iterator::Equals(testing::internal::ParamIteratorInterface<int> const&) const [266]
                0.00    0.00      15/15          testing::internal::RangeGenerator<int, int>::Iterator::BaseGenerator() const [265]
-----------------------------------------------
                0.00    0.00       1/15          testing::internal::UnitTestImpl::~UnitTestImpl() [2311]
                0.00    0.00      14/15          testing::TestSuite::~TestSuite() [2951]
[267]    0.0    0.00    0.00      15         std::vector<int, std::allocator<int> >::~vector() [267]
-----------------------------------------------
                0.00    0.00       7/14          gtest_MoleculesHFPolarizedHartreeFockMoleculeTester_EvalGenerateName_(testing::TestParamInfo<int> const&) [221]
                0.00    0.00       7/14          testing::internal::ParameterizedTestSuiteInfo<DFTMoleculeTester>::RegisterTests() [499]
[268]    0.0    0.00    0.00      14         gtest_MoleculesDFTPolarizedDFTMoleculeTester_EvalGenerateName_(testing::TestParamInfo<int> const&) [268]
-----------------------------------------------
                0.00    0.00      14/14          testing::internal::ParameterizedTestSuiteInfo<SemiHartreeFockAtomTester>::RegisterTests() [505]
[269]    0.0    0.00    0.00      14         gtest_AtomsSemiDFTPolarizedSemiHartreeFockAtomTester_EvalGenerateName_(testing::TestParamInfo<int> const&) [269]
-----------------------------------------------
                0.00    0.00      14/14          Gaussian94RFR::ReadNext(Atom const&) [271]
[270]    0.0    0.00    0.00      14         Gaussian94RFR::ReadLs() [270]
                0.00    0.00      26/26          ToNumber(char) [247]
                0.00    0.00      24/37          void std::vector<IntegralEngine1<double> const*, std::allocator<IntegralEngine1<double> const*> >::_M_realloc_insert<IntegralEngine1<double> const*>(__gnu_cxx::__normal_iterator<IntegralEngine1<double> const**, std::vector<IntegralEngine1<double> const*, std::allocator<IntegralEngine1<double> const*> > >, IntegralEngine1<double> const*&&) [232]
                0.00    0.00       1/1           void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [560]
-----------------------------------------------
                0.00    0.00      14/14          PolarizedGaussianBS::PolarizedGaussianBS(LinearAlgebraParams const&, IntegralDataBase<double>*, RadialFunctionReader*, Cluster const*, Mesh*) [93]
[271]    0.0    0.00    0.00      14         Gaussian94RFR::ReadNext(Atom const&) [271]
                0.00    0.00      14/14          Gaussian94RFR::ReadLs() [270]
                0.00    0.00       6/6           Gaussian94RFR::ReadContracted(int, int, Atom const&) [351]
                0.00    0.00       6/6           Gaussian94RFR::ReadPrimative(int, Atom const&) [350]
-----------------------------------------------
                0.00    0.00      14/14          testing::internal::ParameterizedTestSuiteInfo<SemiHartreeFockAtomTester>::RegisterTests() [505]
[272]    0.0    0.00    0.00      14         testing::internal::RangeGenerator<int, int>::Iterator::Advance() [272]
-----------------------------------------------
                0.00    0.00      14/14          testing::internal::ParameterizedTestSuiteInfo<SemiHartreeFockAtomTester>::RegisterTests() [505]
[273]    0.0    0.00    0.00      14         testing::internal::TestMetaFactory<SemiHartreeFockAtomTester_AtomsSemiDFTPolarized_Test>::CreateTestFactory(int) [273]
-----------------------------------------------
                0.00    0.00      14/14          testing::TestInfo::~TestInfo() [2150]
[274]    0.0    0.00    0.00      14         testing::internal::ParameterizedTestFactory<SemiHartreeFockAtomTester_AtomsSemiDFTPolarized_Test>::~ParameterizedTestFactory() [274]
-----------------------------------------------
                0.00    0.00       7/14          testing::internal::ParameterizedTestSuiteInfo<DFTAtomTester>::RegisterTests() [497]
                0.00    0.00       7/14          testing::internal::ParameterizedTestSuiteInfo<HartreeFockAtomTester>::RegisterTests() [501]
[275]    0.0    0.00    0.00      14         testing::internal::ValuesInIteratorRangeGenerator<int>::Iterator::Advance() [275]
-----------------------------------------------
                0.00    0.00      14/14          testing::internal::ParameterizedTestSuiteInfo<SemiHartreeFockAtomTester>::RegisterTests() [505]
[276]    0.0    0.00    0.00      14         testing::internal::RangeGenerator<int, int>::Iterator::Current() const [276]
-----------------------------------------------
                0.00    0.00       7/14          testing::internal::ParameterizedTestSuiteInfo<DFTAtomTester>::RegisterTests() [497]
                0.00    0.00       7/14          testing::internal::ParameterizedTestSuiteInfo<HartreeFockAtomTester>::RegisterTests() [501]
[277]    0.0    0.00    0.00      14         testing::internal::ValuesInIteratorRangeGenerator<int>::Iterator::Current() const [277]
-----------------------------------------------
                0.00    0.00      14/14          __static_initialization_and_destruction_0() [621]
[278]    0.0    0.00    0.00      14         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [clone .constprop.0] [278]
-----------------------------------------------
                0.00    0.00      12/12          PolarizedGaussianBS::PolarizedGaussianBS(LinearAlgebraParams const&, IntegralDataBase<double>*, RadialFunctionReader*, Cluster const*, Mesh*) [93]
[279]    0.0    0.00    0.00      12         MakePolarizations(std::vector<int, std::allocator<int> > const&) [279]
-----------------------------------------------
                0.00    0.00      12/12          virtual thunk to PolarizedGaussianBS::~PolarizedGaussianBS() [54]
[280]    0.0    0.00    0.00      12         BasisFunctionBlock::~BasisFunctionBlock() [280]
                0.00    0.00      12/11965       PMStreamableObject::~PMStreamableObject() [129]
                0.00    0.00      12/22          BasisFunctionBlock::~BasisFunctionBlock() [252]
-----------------------------------------------
                0.00    0.00       2/12          LASolverCommon<double>::Truncate(Matrix<double>&, Vector<double>&, Matrix<double>&, double) [420]
                0.00    0.00       2/12          LASolverLapackSVD<double>::SetBasisOverlap(SMatrix<double> const&) [426]
                0.00    0.00       8/12          LASolverLapackCommon<double>::Solve(SMatrix<double> const&) const [327]
[281]    0.0    0.00    0.00      12         Matrix<double>::operator=(Matrix<double> const&) [281]
-----------------------------------------------
                0.00    0.00      12/12          PolarizedGaussianBS::PolarizedGaussianBS(LinearAlgebraParams const&, IntegralDataBase<double>*, RadialFunctionReader*, Cluster const*, Mesh*) [93]
[282]    0.0    0.00    0.00      12         Gaussian94RFR::GetLs() const [282]
-----------------------------------------------
                0.00    0.00      12/12          __static_initialization_and_destruction_0() [620]
[283]    0.0    0.00    0.00      12         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [clone .constprop.0] [283]
-----------------------------------------------
                0.00    0.00      11/11          GaussianCD::MakeNMLs() [414]
[284]    0.0    0.00    0.00      11         MakeAllPolarizations(int) [284]
-----------------------------------------------
                0.00    0.00       1/11          testing::internal::ParameterizedTestSuiteInfo<STLTesting>* testing::internal::ParameterizedTestSuiteRegistry::GetTestSuitePatternHolder<STLTesting>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, testing::internal::CodeLocation) [391]
                0.00    0.00       4/11          STLTesting_FileIO_Test::AddToRegistry() [440]
                0.00    0.00       6/11          testing::internal::ParameterizedTestSuiteInfo<STLTesting>::RegisterTests() [495]
[285]    0.0    0.00    0.00      11         gtest_FileIOSTLTesting_EvalGenerateName_(testing::TestParamInfo<StreamableObject::Mode> const&) [285]
-----------------------------------------------
                0.00    0.00      10/10          ContractedGaussianRF::GetNormalization(Polarization const&) const [90]
[286]    0.0    0.00    0.00      10         ContractedGaussianRF::ContractedGaussianRF(ContractedGaussianRF const&) [286]
                0.00    0.00      40/40          GaussianRF::Clone() const [230]
                0.00    0.00      30/48          void std::vector<RadialFunction*, std::allocator<RadialFunction*> >::_M_realloc_insert<RadialFunction*>(__gnu_cxx::__normal_iterator<RadialFunction**, std::vector<RadialFunction*, std::allocator<RadialFunction*> > >, RadialFunction*&&) [222]
                0.00    0.00      10/50          UniqueID::UniqueID(UniqueID const&) [220]
                0.00    0.00      10/50          RadialFunctionImplementation::RadialFunctionImplementation(RadialFunctionImplementation const&) [219]
-----------------------------------------------
                0.00    0.00       2/10          testing::internal::ParameterizedTestSuiteInfo<SemiHartreeFockAtomTester>* testing::internal::ParameterizedTestSuiteRegistry::GetTestSuitePatternHolder<SemiHartreeFockAtomTester>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, testing::internal::CodeLocation) [396]
                0.00    0.00       2/10          testing::internal::ParameterizedTestSuiteInfo<DFTAtomTester>* testing::internal::ParameterizedTestSuiteRegistry::GetTestSuitePatternHolder<DFTAtomTester>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, testing::internal::CodeLocation) [392]
                0.00    0.00       2/10          testing::internal::ParameterizedTestSuiteInfo<HartreeFockAtomTester>* testing::internal::ParameterizedTestSuiteRegistry::GetTestSuitePatternHolder<HartreeFockAtomTester>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, testing::internal::CodeLocation) [394]
                0.00    0.00       2/10          testing::internal::ParameterizedTestSuiteInfo<HartreeFockMoleculeTester>* testing::internal::ParameterizedTestSuiteRegistry::GetTestSuitePatternHolder<HartreeFockMoleculeTester>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, testing::internal::CodeLocation) [395]
                0.00    0.00       2/10          testing::internal::ParameterizedTestSuiteInfo<DFTMoleculeTester>* testing::internal::ParameterizedTestSuiteRegistry::GetTestSuitePatternHolder<DFTMoleculeTester>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, testing::internal::CodeLocation) [393]
[287]    0.0    0.00    0.00      10         std::_Hashtable<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, unsigned long>, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, unsigned long> >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::find(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [287]
-----------------------------------------------
                0.00    0.00      10/10          HamiltonianTermImplementation::BuildHamiltonian(BasisSet const*, Spin const&) const [3]
[288]    0.0    0.00    0.00      10         virtual thunk to HamiltonianTermImplementation::Read(std::istream&) [288]
                0.00    0.00       5/5           std::_Rb_tree<HamiltonianTermImplementation::CacheIndex, std::pair<HamiltonianTermImplementation::CacheIndex const, bool>, std::_Select1st<std::pair<HamiltonianTermImplementation::CacheIndex const, bool> >, std::less<HamiltonianTermImplementation::CacheIndex>, std::allocator<std::pair<HamiltonianTermImplementation::CacheIndex const, bool> > >::_M_get_insert_unique_pos(HamiltonianTermImplementation::CacheIndex const&) [370]
                0.00    0.00       5/5           std::_Rb_tree<HamiltonianTermImplementation::CacheIndex, std::pair<HamiltonianTermImplementation::CacheIndex const, bool>, std::_Select1st<std::pair<HamiltonianTermImplementation::CacheIndex const, bool> >, std::less<HamiltonianTermImplementation::CacheIndex>, std::allocator<std::pair<HamiltonianTermImplementation::CacheIndex const, bool> > >::_M_get_insert_hint_unique_pos(std::_Rb_tree_const_iterator<std::pair<HamiltonianTermImplementation::CacheIndex const, bool> >, HamiltonianTermImplementation::CacheIndex const&) [371]
                0.00    0.00       5/11107       SMatrix<double>::SMatrix() [130]
                0.00    0.00       5/5           std::_Rb_tree<HamiltonianTermImplementation::CacheIndex, std::pair<HamiltonianTermImplementation::CacheIndex const, SMatrix<double> >, std::_Select1st<std::pair<HamiltonianTermImplementation::CacheIndex const, SMatrix<double> > >, std::less<HamiltonianTermImplementation::CacheIndex>, std::allocator<std::pair<HamiltonianTermImplementation::CacheIndex const, SMatrix<double> > > >::_M_get_insert_unique_pos(HamiltonianTermImplementation::CacheIndex const&) [368]
                0.00    0.00       5/5           std::_Rb_tree<HamiltonianTermImplementation::CacheIndex, std::pair<HamiltonianTermImplementation::CacheIndex const, SMatrix<double> >, std::_Select1st<std::pair<HamiltonianTermImplementation::CacheIndex const, SMatrix<double> > >, std::less<HamiltonianTermImplementation::CacheIndex>, std::allocator<std::pair<HamiltonianTermImplementation::CacheIndex const, SMatrix<double> > > >::_M_get_insert_hint_unique_pos(std::_Rb_tree_const_iterator<std::pair<HamiltonianTermImplementation::CacheIndex const, SMatrix<double> > >, HamiltonianTermImplementation::CacheIndex const&) [369]
-----------------------------------------------
                0.00    0.00       9/9           ElectronDumper::MakeEnergyLevels() [294]
[289]    0.0    0.00    0.00       9         void ReIndex<Orbital>(std::vector<Orbital*, std::allocator<Orbital*> >&, std::vector<int, std::allocator<int> >) [289]
                0.00    0.00      54/378         void std::vector<Orbital*, std::allocator<Orbital*> >::_M_realloc_insert<Orbital* const&>(__gnu_cxx::__normal_iterator<Orbital**, std::vector<Orbital*, std::allocator<Orbital*> > >, Orbital* const&) [188]
-----------------------------------------------
                0.00    0.00       9/9           WaveFunctionGroup::GetChargeDensity(Spin) const [305]
[290]    0.0    0.00    0.00       9         CompositeCD::Insert(ChargeDensity*) [290]
                0.00    0.00       9/9           void std::vector<ChargeDensity*, std::allocator<ChargeDensity*> >::_M_realloc_insert<ChargeDensity* const&>(__gnu_cxx::__normal_iterator<ChargeDensity**, std::vector<ChargeDensity*, std::allocator<ChargeDensity*> > >, ChargeDensity* const&) [309]
-----------------------------------------------
                0.00    0.00       9/9           WaveFunctionGroup::GetChargeDensity(Spin) const [305]
[291]    0.0    0.00    0.00       9         CompositeCD::CompositeCD() [291]
-----------------------------------------------
                0.00    0.00       1/9           IrrepWaveFunction::GetChargeDensity(Spin) const [304]
                0.00    0.00       8/9           TOrbitalGroupImplementation<double>::GetChargeDensity(Spin) const [328]
[292]    0.0    0.00    0.00       9         ExactIrrepCD<double>::ExactIrrepCD(SMatrix<double> const&, rc_ptr<BasisSet const> const&, Spin const&) [292]
                0.00    0.00       9/9           SMatrix<double>::SMatrix(SMatrix<double> const&) [303]
-----------------------------------------------
                0.00    0.00       1/9           UnPolarizedSCFIterator::DisplayEigen() const [519]
                0.00    0.00       8/9           UnPolarizedSCFIterator::DumpElectrons(WaveFunction*, double) [319]
[293]    0.0    0.00    0.00       9         ElectronDumper::DumpInElectrons(double) [293]
                0.00    0.00      54/260         EnergyLevel::GetEnergy() const [191]
                0.00    0.00      54/54          FermiThermalizer::GetOccupation(double) [215]
                0.00    0.00      54/268         EnergyLevel::GetDegeneracy() const [190]
